ID-Lattes	Natureza	Tipo	Título	Ano	Pais	Idioma	Tipo-orientação	Nome-orientado	Nome-instituição	Nome-orgao	Nome-curso	Flag-bolsa	Nome-Agência	
5834088144837137	TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO		Aplicação das linguagens PERL e C na implementação dos métodos de transferência horizontal de genes GC Contents e Codon Usage	2007	Brasil	Português		Eveline de Moraes Almeira Pinto e Alexandre Oliveira Pinto	Centro Universitário Fundação Santo André		Licenciatura em Computação	NAO	
5834088144837137	TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO		Banco de Dados de RNA não-codificantes realtivos à câncer	2008	Brasil	Português		Daniela Castellain	Centro Universitário Leonardo da Vinci		Sistema de Informação	NAO	
5834088144837137	TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO		Gerenciador de Conteúdo para Blog com Integração em Mídias Sociais	2011	Brasil	Português		Lucas Benedito Fogatti Marinho	Universidade Tecnológica Federal do Paraná		TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMA	NAO	
5834088144837137	TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO		Busca de RNAs utilizando apenas estruturas secundárias	2012	Brasil	Português		Aldo Michelato Neto	Universidade Tecnológica Federal do Paraná		TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMA	NAO	
5834088144837137	TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO		SCET - Sistema de Comparação de elementos Transponíveis	2012	Brasil	Português		Renan dos Santos Raquel	Universidade Tecnológica Federal do Paraná		TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMA	NAO	
5834088144837137	TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO		BIOINFORMÁTICA APLICADA NA ANÁLISE DE DADOS DE EST DE FRUTO EM CAFÉ	2013	Brasil	Bretão		Bruno Hideki Arabori	Universidade Tecnológica Federal do Paraná		TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMA	NAO	
5834088144837137	TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO		SCET versão 2.0	2013	Brasil	Português		Vinícius de Alvarenga	Universidade Tecnológica Federal do Paraná		TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMA	NAO	
5834088144837137	TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO		JOGO DE LENDAS AMAZÔNICAS:O RESGATE DAS RAÍZES CULTURAIS NA ERA 3D	2014	Brasil	Português		Louize Brito	Universidade Tecnológica Federal do Paraná		TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMA	NAO	
5834088144837137	TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO		Cook Now	2013	Brasil	Português		Caio Biodere Garcia de Souza	Universidade Tecnológica Federal do Paraná		TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMA	NAO	
5834088144837137	TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO		The Cleaners: Jogo Educativo em Sustentabilidade para IOS,	2013	Brasil	Português		Elis de Andrade Silva	Universidade Tecnológica Federal do Paraná		TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMA	NAO	
5834088144837137	TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO		Guidebar: Aplicativo para gerenciamento e divulgac&#807;a&#771;o de eventos	2013	Brasil	Português		Karina Sayuri Nishimura	Universidade Tecnológica Federal do Paraná		TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMA	NAO	
5834088144837137	TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO		Análise de bioinformática em dados públicos de mirtrons	2016	Brasil	Português		Tamires Priscila da Costa	Universidade Tecnológica Federal do Paraná		Engenharia de Computação	NAO	
5834088144837137	TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO		StreptoRNADB: Bioinformática aplicada nos ncRNAs em S. agalactiae	2016	Brasil	Português		Bruno Henrique Ribeiro da Fonseca	Universidade Tecnológica Federal do Paraná		TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMA	NAO	
5834088144837137	TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO		PlanTE-MIR DB: um banco de dados de TE e microRNAs em genomas vegetais	2015	Brasil	Português		Gabriel Yuri Alves de Antonio	Universidade Tecnológica Federal do Paraná		Engenharia de Computação	NAO	
5834088144837137	TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO		F. varia: desvendando ncRNAs em abelha brasileira	2018	Brasil	Português		Rayara dos Santos Fragoso	Universidade Tecnológica Federal do Paraná		Engenharia de Computação	NAO	
5834088144837137	TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO		Cello, Serious Game Para O Ensino De Respiração Celular	2018	Brasil	Português		Felipe Hernandes Bonfante	Universidade Tecnológica Federal do Paraná		Engenharia de Computação	NAO	
